ID,TargetRLF1,TargetR1F1,TargetLLM
ID_TS_Aka_Gha_AD3C2D6D,"Yiw, atipɛnfo akuw anaa dwumadi ahorow bi wɔ hɔ a wubetumi de wo ho ahyɛ mu a ɛhyɛ gyinaesi a ɛfata mu den na ɛko tia nkɛntɛnso bɔne, a nea ɛka ho ne: Atipɛnfo a wogye wɔn di a wɔde wɔn ho bɛhyɛ mu, te sɛ akwahosan ho adwumayɛfo, sukuu afotufo, anaa mpɔtam hɔ ahyehyɛde ahorow a wɔkamfo wɔn ho wɔn ho. Nhyehyɛe ahorow a ɛma mmabun tumi de wɔn ho hyɛ gyinaesi ahorow a ɛyɛ nokware mu na wɔko tia nsunsuanso bɔne mu, a mmabun betumi de wɔn adwene asi gyinae a ɛfata so, na wɔama wɔn tumi ma wɔhyɛ wɔn ho nkuran wɔ wɔn asetra mu.","Yiw, atipɛnfo akuw anaa dwumadi ahorow bi wɔ hɔ a wubetumi de wo ho ahyɛ mu a ɛhyɛ gyinaesi a ɛfata mu den na ɛko tia nkɛntɛnso bɔne, a nea ɛka ho ne: Atipɛnfo a wogye wɔn di a wɔde wɔn ho bɛhyɛ mu, te sɛ akwahosan ho adwumayɛfo, sukuu afotufo, anaa mpɔtam hɔ ahyehyɛde ahorow a wɔkamfo wɔn ho wɔn ho. Nhyehyɛe ahorow a ɛma mmabun tumi de wɔn ho hyɛ gyinaesi ahorow a ɛyɛ nokware mu na wɔko tia nsunsuanso bɔne mu, a mmabun betumi de wɔn adwene asi gyinae a ɛfata so, na wɔama wɔn tumi ma wɔhyɛ wɔn ho nkuran wɔ wɔn asetra mu.","Yiw, atipɛnfo akuw anaa dwumadi ahorow bi wɔ hɔ a wubetumi de wo ho ahyɛ mu a ɛhyɛ gyinaesi a ɛfata mu den na ɛko tia nkɛntɛnso bɔne, a nea ɛka ho ne: Atipɛnfo a wogye wɔn di a wɔde wɔn ho bɛhyɛ mu, te sɛ akwahosan ho adwumayɛfo, sukuu afotufo, anaa mpɔtam hɔ ahyehyɛde ahorow a wɔkamfo wɔn ho wɔn ho. Nhyehyɛe ahorow a ɛma mmabun tumi de wɔn ho hyɛ gyinaesi ahorow a ɛyɛ nokware mu na wɔko tia nsunsuanso bɔne mu, a mmabun betumi de wɔn adwene asi gyinae a ɛfata so, na wɔama wɔn tumi ma wɔhyɛ wɔn ho nkuran wɔ wɔn asetra mu."
ID_TS_Aka_Gha_BD9C66B3,"Yiw, nneɛma pɔtee bi wɔ hɔ a ɛsɛ sɛ wususuw ho ma LGBTQ+ mmabun bere a wɔrenya STI nhwehwɛmu ne ayaresa nnwuma no. Saa nneɛma yi betumi aboa mmabun ma wɔate nka sɛ wɔn ho tɔ wɔn sɛ wɔne wɔn a wɔato wɔn hintidua, wɔn a wɔde wɔn ho hyɛ nna mu nneyɛe mu, ne wɔn a wɔne wɔn ho bɛhyɛ mu no di nkitaho.","Yiw, nneɛma pɔtee bi wɔ hɔ a ɛsɛ sɛ wususuw ho ma LGBTQ+ mmabun bere a wɔrenya STI nhwehwɛmu ne ayaresa nnwuma no. Saa nneɛma yi betumi aboa mmabun ma wɔate nka sɛ wɔn ho tɔ wɔn sɛ wɔne wɔn a wɔato wɔn hintidua, wɔn a wɔde wɔn ho hyɛ nna mu nneyɛe mu, ne wɔn a wɔne wɔn ho bɛhyɛ mu no di nkitaho.","Yiw, nneɛma pɔtee bi wɔ hɔ a ɛsɛ sɛ wususuw ho ma LGBTQ+ mmabun bere a wɔrenya STI nhwehwɛmu ne ayaresa nnwuma no. Saa nneɛma yi betumi aboa mmabun ma wɔate nka sɛ wɔn ho tɔ wɔn sɛ wɔne wɔn a wɔato wɔn hintidua, wɔn a wɔde wɔn ho hyɛ nna mu nneyɛe mu, ne wɔn a wɔne wɔn ho bɛhyɛ mu no di nkitaho."
ID_TS_Aka_Gha_E465E150,"Wobetumi anya akwan a wɔfa so siw nyinsɛn ano ne awo ano bere a woyɛ ɔbabun no denam: Akwahosan ho adwumayɛfo a wogye wɔn di a wɔde wɔn ho bɛhyɛ mu no so. Akwankyerɛ a wɔde ma wɔ akwan horow te sɛ: Nhyehyɛe a wɔde di dwuma yiye a wɔde siw awo ano, a nea ɛka ho ne: Nhwehwɛmu a wɔyɛ no ntɛm ara a wɔde bedi dwuma bere a wɔawo no. Nhomasua a wɔde yɛ adwuma yiye a wɔbɛhwehwɛ afi akwahosan asoɛe ahorow hɔ. Nkɔmmɔbɔ a wɔkamfo kyerɛ: Mmabun betumi de wɔn ho ahyɛ mu bere a wɔrewo no mu, na wɔahwɛ ahu sɛ wobetumi anya akwan horow a ɛfata a wɔbɛfa so awotwaa mu.","Wobetumi anya akwan a wɔfa so siw nyinsɛn ano ne awo ano bere a woyɛ ɔbabun no denam: Akwahosan ho adwumayɛfo a wogye wɔn di a wɔde wɔn ho bɛhyɛ mu no so. Akwankyerɛ a wɔde ma wɔ akwan horow te sɛ: Nhyehyɛe a wɔde di dwuma yiye a wɔde siw awo ano, a nea ɛka ho ne: Nhwehwɛmu a wɔyɛ no ntɛm ara a wɔde bedi dwuma bere a wɔawo no. Nhomasua a wɔde yɛ adwuma yiye a wɔbɛhwehwɛ afi akwahosan asoɛe ahorow hɔ. Nkɔmmɔbɔ a wɔkamfo kyerɛ: Mmabun betumi de wɔn ho ahyɛ mu bere a wɔrewo no mu, na wɔahwɛ ahu sɛ wobetumi anya akwan horow a ɛfata a wɔbɛfa so awotwaa mu.","Wobetumi anya akwan a wɔfa so siw nyinsɛn ano ne awo ano bere a woyɛ ɔbabun no denam: Akwahosan ho adwumayɛfo a wogye wɔn di a wɔde wɔn ho bɛhyɛ mu no so. Akwankyerɛ a wɔde ma wɔ akwan horow te sɛ: Nhyehyɛe a wɔde di dwuma yiye a wɔde siw awo ano, a nea ɛka ho ne: Nhwehwɛmu a wɔyɛ no ntɛm ara a wɔde bedi dwuma bere a wɔawo no. Nhomasua a wɔde yɛ adwuma yiye a wɔbɛhwehwɛ afi akwahosan asoɛe ahorow hɔ. Nkɔmmɔbɔ a wɔkamfo kyerɛ: Mmabun betumi de wɔn ho ahyɛ mu bere a wɔrewo no mu, na wɔahwɛ ahu sɛ wobetumi anya akwan horow a ɛfata a wɔbɛfa so awotwaa mu."
ID_TS_Aka_Gha_8B9D2434,"Yiw, ebia wɛbsaet ne app pɔtee bi wɔ hɔ a wɔkamfo kyerɛ sɛ wɔmfa nsua nna mu yareɛ ano aduru ne nkyerɛkyerɛ ho ade, a nea ɛka ho ne: Planned Parenthood Association of Ghana (PPAG): PPAG ne PlannedParenthood yɛ ahyehyɛde a wɔde wɔn ho hyɛ mu wɔ nna mu akwahosan ho nhyehyɛe mu, a mmabun betumi de wɔn ho ahyɛ mu na wɔama wɔn tumi ma wɔasi gyinae a ɛfata wɔ wɔn nna ne awoɔ apomoden ho.","Yiw, ebia wɛbsaet ne app pɔtee bi wɔ hɔ a wɔkamfo kyerɛ sɛ wɔmfa nsua nna mu yareɛ ano aduru ne nkyerɛkyerɛ ho ade, a nea ɛka ho ne: Planned Parenthood Association of Ghana (PPAG): PPAG ne PlannedParenthood yɛ ahyehyɛde a wɔde wɔn ho hyɛ mu wɔ nna mu akwahosan ho nhyehyɛe mu, a mmabun betumi de wɔn ho ahyɛ mu na wɔama wɔn tumi ma wɔasi gyinae a ɛfata wɔ wɔn nna ne awoɔ apomoden ho.","Yiw, ebia wɛbsaet ne app pɔtee bi wɔ hɔ a wɔkamfo kyerɛ sɛ wɔmfa nsua nna mu yareɛ ano aduru ne nkyerɛkyerɛ ho ade, a nea ɛka ho ne: Planned Parenthood Association of Ghana (PPAG): PPAG ne PlannedParenthood yɛ ahyehyɛde a wɔde wɔn ho hyɛ mu wɔ nna mu akwahosan ho nhyehyɛe mu, a mmabun betumi de wɔn ho ahyɛ mu na wɔama wɔn tumi ma wɔasi gyinae a ɛfata wɔ wɔn nna ne awoɔ apomoden ho."
ID_TS_Aka_Gha_16419F82,"Sɛ worekɔsra mmabun akwaa apɔmuden beae no a, ɛsɛ sɛ wohwɛ nneɛma a ɛho hia a ɛfa akwahosan ho nhyehyɛe ahorow a wɔahyɛ da ayɛ ho, a nea ɛka ho ne: Akwan a wɔfa so siw nyinsɛn ano a wosiw ano, akisikuru a wɔde siw ano, ne nneɛma a wɔde di dwuma a wɔde bedi dwuma de ahwɛ ahu sɛ wɔde wɔn ho bɛhyɛ mu. Akwahosan asoɛe ahorow a wɔkamfo kyerɛ a wɔde wɔn adwene si nneɛma a ɛhaw adwene so, te sɛ ayaresabea ahorow a wɔde nnuru di dwuma, ayaresabea a wɔhwɛ so, ne ayaresabea nhyehyɛe ahorow so. Nneɛma a ɛsɛ sɛ wuhu: Nneɛma a wɔde si hɔ a wɔde besi hɔ sɛ wɔbɛkɔ akɔhwehwɛ ayaresabea anaa ayaresabea wɔ akwaa mu no betumi ayɛ soronko wɔ nhyehyɛe a wɔahyehyɛ da biara da a wɔde bɛma mmabun no ho.","Sɛ worekɔsra mmabun akwaa apɔmuden beae no a, ɛsɛ sɛ wohwɛ nneɛma a ɛho hia a ɛfa akwahosan ho nhyehyɛe ahorow a wɔahyɛ da ayɛ ho, a nea ɛka ho ne: Akwan a wɔfa so siw nyinsɛn ano a wosiw ano, akisikuru a wɔde siw ano, ne nneɛma a wɔde di dwuma a wɔde bedi dwuma de ahwɛ ahu sɛ wɔde wɔn ho bɛhyɛ mu. Akwahosan asoɛe ahorow a wɔkamfo kyerɛ a wɔde wɔn adwene si nneɛma a ɛhaw adwene so, te sɛ ayaresabea ahorow a wɔde nnuru di dwuma, ayaresabea a wɔhwɛ so, ne ayaresabea nhyehyɛe ahorow so. Nneɛma a ɛsɛ sɛ wuhu: Nneɛma a wɔde si hɔ a wɔde besi hɔ sɛ wɔbɛkɔ akɔhwehwɛ ayaresabea anaa ayaresabea wɔ akwaa mu no betumi ayɛ soronko wɔ nhyehyɛe a wɔahyehyɛ da biara da a wɔde bɛma mmabun no ho.","Sɛ worekɔsra mmabun akwaa apɔmuden beae no a, ɛsɛ sɛ wohwɛ nneɛma a ɛho hia a ɛfa akwahosan ho nhyehyɛe ahorow a wɔahyɛ da ayɛ ho, a nea ɛka ho ne: Akwan a wɔfa so siw nyinsɛn ano a wosiw ano, akisikuru a wɔde siw ano, ne nneɛma a wɔde di dwuma a wɔde bedi dwuma de ahwɛ ahu sɛ wɔde wɔn ho bɛhyɛ mu. Akwahosan asoɛe ahorow a wɔkamfo kyerɛ a wɔde wɔn adwene si nneɛma a ɛhaw adwene so, te sɛ ayaresabea ahorow a wɔde nnuru di dwuma, ayaresabea a wɔhwɛ so, ne ayaresabea nhyehyɛe ahorow so. Nneɛma a ɛsɛ sɛ wuhu: Nneɛma a wɔde si hɔ a wɔde besi hɔ sɛ wɔbɛkɔ akɔhwehwɛ ayaresabea anaa ayaresabea wɔ akwaa mu no betumi ayɛ soronko wɔ nhyehyɛe a wɔahyehyɛ da biara da a wɔde bɛma mmabun no ho."
ID_TS_Aka_Gha_972A8469,"Awofo, wɔn a wɔhwɛ wɔn, ne mmusua betumi adi dwuma titiriw wɔ nna ne awoɔ apomoden ho nkyerɛkyerɛ a ɛka obiara ho a wɔbɛboa ne nkɔmmɔbɔ a ɛda adi pefee na ɛboa a wɔbɛma anya nkɔso wɔ fie no mu denam: Awofo a wɔde wɔn ho bɛhyɛ nna mu akwahosan ho nhyehyɛe ahorow mu, a nea ɛka ho ne sɛ wɔbɛma mmabun ate ase na wɔadi wɔn ho wɔn ho ahiade ne wɔn haw ahorow ho dwuma, na wɔahyɛ wɔn nkuran sɛ wɔmfa wɔn ho nhyɛ tebea horow a ahobammɔ wom mu na wɔmmɔ wɔn ho ban mu. Mmabun a wɔbɛhwɛ wɔn ne wɔn a wɔbɛkɔ wɔn nkyɛn a wɔbɛhyɛ wɔn nkuran ma wɔaboa wɔn ma wɔakasa atia nyiyim na wɔama wɔn ho atɔ wɔn ho.","Awofo, wɔn a wɔhwɛ wɔn, ne mmusua betumi adi dwuma titiriw wɔ nna ne awoɔ apomoden ho nkyerɛkyerɛ a ɛka obiara ho a wɔbɛboa ne nkɔmmɔbɔ a ɛda adi pefee na ɛboa a wɔbɛma anya nkɔso wɔ fie no mu denam: Awofo a wɔde wɔn ho bɛhyɛ nna mu akwahosan ho nhyehyɛe ahorow mu, a nea ɛka ho ne sɛ wɔbɛma mmabun ate ase na wɔadi wɔn ho wɔn ho ahiade ne wɔn haw ahorow ho dwuma, na wɔahyɛ wɔn nkuran sɛ wɔmfa wɔn ho nhyɛ tebea horow a ahobammɔ wom mu na wɔmmɔ wɔn ho ban mu. Mmabun a wɔbɛhwɛ wɔn ne wɔn a wɔbɛkɔ wɔn nkyɛn a wɔbɛhyɛ wɔn nkuran ma wɔaboa wɔn ma wɔakasa atia nyiyim na wɔama wɔn ho atɔ wɔn ho.","Awofo, wɔn a wɔhwɛ wɔn, ne mmusua betumi adi dwuma titiriw wɔ nna ne awoɔ apomoden ho nkyerɛkyerɛ a ɛka obiara ho a wɔbɛboa ne nkɔmmɔbɔ a ɛda adi pefee na ɛboa a wɔbɛma anya nkɔso wɔ fie no mu denam: Awofo a wɔde wɔn ho bɛhyɛ nna mu akwahosan ho nhyehyɛe ahorow mu, a nea ɛka ho ne sɛ wɔbɛma mmabun ate ase na wɔadi wɔn ho wɔn ho ahiade ne wɔn haw ahorow ho dwuma, na wɔahyɛ wɔn nkuran sɛ wɔmfa wɔn ho nhyɛ tebea horow a ahobammɔ wom mu na wɔmmɔ wɔn ho ban mu. Mmabun a wɔbɛhwɛ wɔn ne wɔn a wɔbɛkɔ wɔn nkyɛn a wɔbɛhyɛ wɔn nkuran ma wɔaboa wɔn ma wɔakasa atia nyiyim na wɔama wɔn ho atɔ wɔn ho."
ID_TS_Aka_Gha_6C031199,"Mmabun betumi ahwehwɛ nsɛm ho amanneɛbɔfo a ɛfa nna ne nna mu su ho mu yiye denam nsɛm a ɛyɛ nokware a wɔbɛhwehwɛ afi wɔn a wɔde wɔn ho hyɛ mu no so. Wobetumi de wɔn ho ahyɛ nsɛm a wɔka no mu, te sɛ nsɛm a wɔato wɔn hintidua anaa nsɛm a ɛnyɛ nokware mu, na wɔahwehwɛ nsɛm a ɛfa ɔbarima ne ɔbea nna ho no mu yiye.","Mmabun betumi ahwehwɛ nsɛm ho amanneɛbɔfo a ɛfa nna ne nna mu su ho mu yiye denam nsɛm a ɛyɛ nokware a wɔbɛhwehwɛ afi wɔn a wɔde wɔn ho hyɛ mu no so. Wobetumi de wɔn ho ahyɛ nsɛm a wɔka no mu, te sɛ nsɛm a wɔato wɔn hintidua anaa nsɛm a ɛnyɛ nokware mu, na wɔahwehwɛ nsɛm a ɛfa ɔbarima ne ɔbea nna ho no mu yiye.","Mmabun betumi ahwehwɛ nsɛm ho amanneɛbɔfo a ɛfa nna ne nna mu su ho mu yiye denam nsɛm a ɛyɛ nokware a wɔbɛhwehwɛ afi wɔn a wɔde wɔn ho hyɛ mu no so. Wobetumi de wɔn ho ahyɛ nsɛm a wɔka no mu, te sɛ nsɛm a wɔato wɔn hintidua anaa nsɛm a ɛnyɛ nokware mu, na wɔahwehwɛ nsɛm a ɛfa ɔbarima ne ɔbea nna ho no mu yiye."
ID_TS_Aka_Gha_0822E8F3,"Akwannya ahorow wɔ hɔ ma mmabun sɛ wɔde wɔn ho bɛhyɛ nsɛm ho amanneɛbɔfo a wɔkamfo, dwumadi, ne asetra mu nsakrae mmɔdenbɔ a wɔn botae ne sɛ wɔbɛkasa atia asɛm a epira, wɔhyɛ nna ne awo hokwan ahorow ho nkuran, na wɔama nsɛm ho dawurubɔ tebea a ɛka nnipa nyinaa bom na ɛyɛ pɛ aba. Saa hokwan ahorow yi hwehwɛ sɛ mmabun de wɔn ho hyɛ ɔsatu ahorow a wɔde di dwuma, nsɛm a esisi, ne asetena mu nsakrae ho nhyehyɛe ahorow mu, na wɔma mmabun tumi ma wɔkasa tia nsusuwii hunu, pene a wɔpene so, ne nsɛm a wɔka de gyina akyi.","Akwannya ahorow wɔ hɔ ma mmabun sɛ wɔde wɔn ho bɛhyɛ nsɛm ho amanneɛbɔfo a wɔkamfo, dwumadi, ne asetra mu nsakrae mmɔdenbɔ a wɔn botae ne sɛ wɔbɛkasa atia asɛm a epira, wɔhyɛ nna ne awo hokwan ahorow ho nkuran, na wɔama nsɛm ho dawurubɔ tebea a ɛka nnipa nyinaa bom na ɛyɛ pɛ aba. Saa hokwan ahorow yi hwehwɛ sɛ mmabun de wɔn ho hyɛ ɔsatu ahorow a wɔde di dwuma, nsɛm a esisi, ne asetena mu nsakrae ho nhyehyɛe ahorow mu, na wɔma mmabun tumi ma wɔkasa tia nsusuwii hunu, pene a wɔpene so, ne nsɛm a wɔka de gyina akyi.","Akwannya ahorow wɔ hɔ ma mmabun sɛ wɔde wɔn ho bɛhyɛ nsɛm ho amanneɛbɔfo a wɔkamfo, dwumadi, ne asetra mu nsakrae mmɔdenbɔ a wɔn botae ne sɛ wɔbɛkasa atia asɛm a epira, wɔhyɛ nna ne awo hokwan ahorow ho nkuran, na wɔama nsɛm ho dawurubɔ tebea a ɛka nnipa nyinaa bom na ɛyɛ pɛ aba. Saa hokwan ahorow yi hwehwɛ sɛ mmabun de wɔn ho hyɛ ɔsatu ahorow a wɔde di dwuma, nsɛm a esisi, ne asetena mu nsakrae ho nhyehyɛe ahorow mu, na wɔma mmabun tumi ma wɔkasa tia nsusuwii hunu, pene a wɔpene so, ne nsɛm a wɔka de gyina akyi."
ID_TS_Aka_Gha_07A0CA6E,"Mfaso a ɛwɔ atipɛnfo afotu a wɔde ma so sɛ wɔde toto atetesɛm mu afotu ho nhwɛso ahorow ho wɔ sikasɛm mu ahoɔden ho no bi ne: Nkitahodi a ɛda adi pefee: Atipɛnfo a wɔde wɔn ho hyɛ mu no betumi de afotu a ɛfata ama, a nea ɛka ho ne: Ahokokwaw a ɛwɔ hɔ sɛ wɔde wɔn adwene besi ankorankoro gyinapɛn ahorow so, na ɛma wɔn ho tɔ wɔn sɛ wobenya sika a wɔde bedi dwuma yiye. Nkɔmmɔbɔ a emu yɛ den: Nkɛntɛnso a ɛwɔ afotufo a wogye wɔn di ne wɔn a wɔkamfo wɔn ho wɔn ho no betumi ama wɔanya nkɔso wɔ wɔn sikasɛm tebea mu.","Mfaso a ɛwɔ atipɛnfo afotu a wɔde ma so sɛ wɔde toto atetesɛm mu afotu ho nhwɛso ahorow ho wɔ sikasɛm mu ahoɔden ho no bi ne: Nkitahodi a ɛda adi pefee: Atipɛnfo a wɔde wɔn ho hyɛ mu no betumi de afotu a ɛfata ama, a nea ɛka ho ne: Ahokokwaw a ɛwɔ hɔ sɛ wɔde wɔn adwene besi ankorankoro gyinapɛn ahorow so, na ɛma wɔn ho tɔ wɔn sɛ wobenya sika a wɔde bedi dwuma yiye. Nkɔmmɔbɔ a emu yɛ den: Nkɛntɛnso a ɛwɔ afotufo a wogye wɔn di ne wɔn a wɔkamfo wɔn ho wɔn ho no betumi ama wɔanya nkɔso wɔ wɔn sikasɛm tebea mu.","Mfaso a ɛwɔ atipɛnfo afotu a wɔde ma so sɛ wɔde toto atetesɛm mu afotu ho nhwɛso ahorow ho wɔ sikasɛm mu ahoɔden ho no bi ne: Nkitahodi a ɛda adi pefee: Atipɛnfo a wɔde wɔn ho hyɛ mu no betumi de afotu a ɛfata ama, a nea ɛka ho ne: Ahokokwaw a ɛwɔ hɔ sɛ wɔde wɔn adwene besi ankorankoro gyinapɛn ahorow so, na ɛma wɔn ho tɔ wɔn sɛ wobenya sika a wɔde bedi dwuma yiye. Nkɔmmɔbɔ a emu yɛ den: Nkɛntɛnso a ɛwɔ afotufo a wogye wɔn di ne wɔn a wɔkamfo wɔn ho wɔn ho no betumi ama wɔanya nkɔso wɔ wɔn sikasɛm tebea mu."
ID_TS_Aka_Gha_17FC695A,"Awofo, ahwɛfo, ne sukuu ahorow betumi adi dwuma titiriw wɔ social media dwumadie mu, a wɔbɛhyɛ ho nkuran na wɔama wɔ ne mmabun nkɔmmɔbɔ a ɛmu da hɔ wɔ SRH nsɛmti, gyinapɛn ahorow, ne ahye ho denam: Awofoɔ, ahwɛfoɔ, ne asuafoɔ a wɔde wɔn ho bɛhyɛ mu no bɛtumi de nsɛm, nsɛm, ne nneɛma a ɛfa SRH ho ama, na wɔahyɛ wɔn nkuran sɛ wɔmfa wɔn ho nhyɛ nna ne awoɔ akwahosan ho nhyehyɛeɛ mu. Nhyiamu a wɔde bedi dwuma de ama mmabun ate ase na wɔahwɛ ahu sɛ wɔn ho tɔ wɔn sɛ wɔbɛma wɔn ho atɔ wɔn ho na wɔadi wɔn ho wɔn ho so. Nkitahodi a ɛda adi pefee a wɔbɛma anya nkɔso wɔ wɔn mpɔtam hɔ ne wɔn a wɔhwɛ wɔn so no betumi aboa mmabun ma wɔadi nkitaho a emu da hɔ na wɔasi gyinae a ɛfata wɔ wɔn ho.","Awofo, ahwɛfo, ne sukuu ahorow betumi adi dwuma titiriw wɔ social media dwumadie mu, a wɔbɛhyɛ ho nkuran na wɔama wɔ ne mmabun nkɔmmɔbɔ a ɛmu da hɔ wɔ SRH nsɛmti, gyinapɛn ahorow, ne ahye ho denam: Awofoɔ, ahwɛfoɔ, ne asuafoɔ a wɔde wɔn ho bɛhyɛ mu no bɛtumi de nsɛm, nsɛm, ne nneɛma a ɛfa SRH ho ama, na wɔahyɛ wɔn nkuran sɛ wɔmfa wɔn ho nhyɛ nna ne awoɔ akwahosan ho nhyehyɛeɛ mu. Nhyiamu a wɔde bedi dwuma de ama mmabun ate ase na wɔahwɛ ahu sɛ wɔn ho tɔ wɔn sɛ wɔbɛma wɔn ho atɔ wɔn ho na wɔadi wɔn ho wɔn ho so. Nkitahodi a ɛda adi pefee a wɔbɛma anya nkɔso wɔ wɔn mpɔtam hɔ ne wɔn a wɔhwɛ wɔn so no betumi aboa mmabun ma wɔadi nkitaho a emu da hɔ na wɔasi gyinae a ɛfata wɔ wɔn ho.","Awofo, ahwɛfo, ne sukuu ahorow betumi adi dwuma titiriw wɔ social media dwumadie mu, a wɔbɛhyɛ ho nkuran na wɔama wɔ ne mmabun nkɔmmɔbɔ a ɛmu da hɔ wɔ SRH nsɛmti, gyinapɛn ahorow, ne ahye ho denam: Awofoɔ, ahwɛfoɔ, ne asuafoɔ a wɔde wɔn ho bɛhyɛ mu no bɛtumi de nsɛm, nsɛm, ne nneɛma a ɛfa SRH ho ama, na wɔahyɛ wɔn nkuran sɛ wɔmfa wɔn ho nhyɛ nna ne awoɔ akwahosan ho nhyehyɛeɛ mu. Nhyiamu a wɔde bedi dwuma de ama mmabun ate ase na wɔahwɛ ahu sɛ wɔn ho tɔ wɔn sɛ wɔbɛma wɔn ho atɔ wɔn ho na wɔadi wɔn ho wɔn ho so. Nkitahodi a ɛda adi pefee a wɔbɛma anya nkɔso wɔ wɔn mpɔtam hɔ ne wɔn a wɔhwɛ wɔn so no betumi aboa mmabun ma wɔadi nkitaho a emu da hɔ na wɔasi gyinae a ɛfata wɔ wɔn ho."
ID_TS_Aka_Gha_37F8A88B,"Mmabun betumi ahu sɛnkyerɛnne ahorow a ɛkyerɛ sɛ wɔyɛ nneyɛe a wɔmpene so ""non-consensual behavior"" anaasɛ wɔabu ɔhye so wɔ Intanɛt so nkitahodi mu denam: Wɔn a wɔde wɔn ho hyɛ nna mu akwahosan ho nhyehyɛe ahorow mu no a wɔbɛma ayɛ mmerɛw sɛ wɔbɛhwehwɛ mmoa afi mpanyimfo a wogye wɔn di hɔ, afotufo, anaa mpɔtam hɔ ahyehyɛde ahorow hɔ. Nneɛma a wɔde bedi dwuma de adi tebea horow a ɛtete saa ho dwuma na wɔasiw ano no bi ne: Nkitahodi a ɛda adi pefee a wɔbɛhwehwɛ afi ankorankoro a wɔpene so anaa wɔn a wɔato wɔn hintidua hɔ a wɔbɛka wɔn ahiade ne wɔn haw ahorow ho asɛm wɔ intanɛt so. Animtiaabu a wɔbɛhyɛ ho nkuran: Sɛ obi te nka sɛ wayɛ basaa a, ɔbɛhwehwɛ akwankyerɛ afi mpanyimfo anaa afotufo a wogye no di hɔ de asiw asiane ahorow ano.","Mmabun betumi ahu sɛnkyerɛnne ahorow a ɛkyerɛ sɛ wɔyɛ nneyɛe a wɔmpene so ""non-consensual behavior"" anaasɛ wɔabu ɔhye so wɔ Intanɛt so nkitahodi mu denam: Wɔn a wɔde wɔn ho hyɛ nna mu akwahosan ho nhyehyɛe ahorow mu no a wɔbɛma ayɛ mmerɛw sɛ wɔbɛhwehwɛ mmoa afi mpanyimfo a wogye wɔn di hɔ, afotufo, anaa mpɔtam hɔ ahyehyɛde ahorow hɔ. Nneɛma a wɔde bedi dwuma de adi tebea horow a ɛtete saa ho dwuma na wɔasiw ano no bi ne: Nkitahodi a ɛda adi pefee a wɔbɛhwehwɛ afi ankorankoro a wɔpene so anaa wɔn a wɔato wɔn hintidua hɔ a wɔbɛka wɔn ahiade ne wɔn haw ahorow ho asɛm wɔ intanɛt so. Animtiaabu a wɔbɛhyɛ ho nkuran: Sɛ obi te nka sɛ wayɛ basaa a, ɔbɛhwehwɛ akwankyerɛ afi mpanyimfo anaa afotufo a wogye no di hɔ de asiw asiane ahorow ano.","Mmabun betumi ahu sɛnkyerɛnne ahorow a ɛkyerɛ sɛ wɔyɛ nneyɛe a wɔmpene so ""non-consensual behavior"" anaasɛ wɔabu ɔhye so wɔ Intanɛt so nkitahodi mu denam: Wɔn a wɔde wɔn ho hyɛ nna mu akwahosan ho nhyehyɛe ahorow mu no a wɔbɛma ayɛ mmerɛw sɛ wɔbɛhwehwɛ mmoa afi mpanyimfo a wogye wɔn di hɔ, afotufo, anaa mpɔtam hɔ ahyehyɛde ahorow hɔ. Nneɛma a wɔde bedi dwuma de adi tebea horow a ɛtete saa ho dwuma na wɔasiw ano no bi ne: Nkitahodi a ɛda adi pefee a wɔbɛhwehwɛ afi ankorankoro a wɔpene so anaa wɔn a wɔato wɔn hintidua hɔ a wɔbɛka wɔn ahiade ne wɔn haw ahorow ho asɛm wɔ intanɛt so. Animtiaabu a wɔbɛhyɛ ho nkuran: Sɛ obi te nka sɛ wayɛ basaa a, ɔbɛhwehwɛ akwankyerɛ afi mpanyimfo anaa afotufo a wogye no di hɔ de asiw asiane ahorow ano."
