ID,TargetRLF1,TargetR1F1,TargetLLM
ID_TS_Eng_Uga_A81FDEC3,Μπορεί το αγέννητο μωρό μου να μολυνθεί από γονορέα;,Μπορεί το αγέννητο μωρό μου να μολυνθεί από γονορέα;,Μπορεί το αγέννητο μωρό μου να μολυνθεί από γονορέα;
ID_TS_Eng_Uga_7B70C3B8,A o ka kgona go nna le botsala jo bo tlwaelegileng fa tsala ya gago e na le bolwetse jwa STI?,A o ka kgona go nna le botsala jo bo tlwaelegileng fa tsala ya gago e na le bolwetse jwa STI?,A o ka kgona go nna le botsala jo bo tlwaelegileng fa tsala ya gago e na le bolwetse jwa STI?
ID_TS_Eng_Uga_39681C81,Mekgwa ya go laola go ngomoga pelo e ka thusa jang ka nako ya PMS?,Mekgwa ya go laola go ngomoga pelo e ka thusa jang ka nako ya PMS?,Mekgwa ya go laola go ngomoga pelo e ka thusa jang ka nako ya PMS?
ID_TS_Eng_Uga_D8E7012F,Trich'e açıklayabilir misin?,Trich'e açıklayabilir misin?,Trich'e açıklayabilir misin?
ID_TS_Eng_Uga_1BB43332,Ke dikotsi dife tsa boitekanelo tse di nnang gone fa motho a sa dirise kalafi ya HIV?,Ke dikotsi dife tsa boitekanelo tse di nnang gone fa motho a sa dirise kalafi ya HIV?,Ke dikotsi dife tsa boitekanelo tse di nnang gone fa motho a sa dirise kalafi ya HIV?
ID_TS_Eng_Uga_59A1120E,Diversi tipi di HIV?,Diversi tipi di HIV?,Diversi tipi di HIV?
ID_TS_Eng_Uga_D86A6460,Wie würden Sie Genital Herpes definieren? Bitte beantworten Sie dies mit einfachen medizinischen Begriffen.,Wie würden Sie Genital Herpes definieren? Bitte beantworten Sie dies mit einfachen medizinischen Begriffen.,Wie würden Sie Genital Herpes definieren? Bitte beantworten Sie dies mit einfachen medizinischen Begriffen.
ID_TS_Eng_Uga_8E676A01,"X' hu l- isfond tal- Hepatite B?, jekk jogħġbok awieġbu dan bl- użu ta ' termini mediċi sempliċi.","X' hu l- isfond tal- Hepatite B?, jekk jogħġbok awieġbu dan bl- użu ta ' termini mediċi sempliċi.","X' hu l- isfond tal- Hepatite B?, jekk jogħġbok awieġbu dan bl- użu ta ' termini mediċi sempliċi."
ID_TS_Eng_Uga_5E187B24,Tongana nyen mbeni zo alingbi ti leke akpale na yâ ti mbeni songo?,Tongana nyen mbeni zo alingbi ti leke akpale na yâ ti mbeni songo?,Tongana nyen mbeni zo alingbi ti leke akpale na yâ ti mbeni songo?
ID_TS_Eng_Uga_1D691FBA,Spune-mi ce este Neisseria Gonorrhoeae infecţie. Vă rugăm să răspundeţi cu termeni medicali simpli.,Spune-mi ce este Neisseria Gonorrhoeae infecţie. Vă rugăm să răspundeţi cu termeni medicali simpli.,Spune-mi ce este Neisseria Gonorrhoeae infecţie. Vă rugăm să răspundeţi cu termeni medicali simpli.
ID_TS_Eng_Uga_C33A1F6C,"X' huma s- sintomi komuni tal- Virus tal- Immunodefiċjenza tal- Bniedem?, jekk jogħġbok aġixxi b' dettall.","X' huma s- sintomi komuni tal- Virus tal- Immunodefiċjenza tal- Bniedem?, jekk jogħġbok aġixxi b' dettall.","X' huma s- sintomi komuni tal- Virus tal- Immunodefiċjenza tal- Bniedem?, jekk jogħġbok aġixxi b' dettall."
ID_TS_Eng_Uga_92F837D4,"Storja ta ' Virus ta ' Immunodefiċjenza tal- Bniedem?, jekk jogħġbok aġixxi b' termini mediċi sempliċi.","Storja ta ' Virus ta ' Immunodefiċjenza tal- Bniedem?, jekk jogħġbok aġixxi b' termini mediċi sempliċi.","Storja ta ' Virus ta ' Immunodefiċjenza tal- Bniedem?, jekk jogħġbok aġixxi b' termini mediċi sempliċi."
ID_TS_Eng_Uga_39E58FF0,Wie kann ich HIV vor mir selbst schützen?,Wie kann ich HIV vor mir selbst schützen?,Wie kann ich HIV vor mir selbst schützen?
ID_TS_Eng_Uga_CEA60F4C,"Kif nista ' nagħmel it- test għal Infezzjoni Ġenitorjali Ġenitarja tal- Klamidija?, jekk jogħġbok aġixxi b' termini mediċi sempliċi.","Kif nista ' nagħmel it- test għal Infezzjoni Ġenitorjali Ġenitarja tal- Klamidija?, jekk jogħġbok aġixxi b' termini mediċi sempliċi.","Kif nista ' nagħmel it- test għal Infezzjoni Ġenitorjali Ġenitarja tal- Klamidija?, jekk jogħġbok aġixxi b' termini mediċi sempliċi."
ID_TS_Eng_Uga_D85C16BD,¿Significa esto que si alguien contrae o se infecta con el SIDA/VIH es el fin de su vida?,¿Significa esto que si alguien contrae o se infecta con el SIDA/VIH es el fin de su vida?,¿Significa esto que si alguien contrae o se infecta con el SIDA/VIH es el fin de su vida?
ID_TS_Eng_Uga_8F9B72AE,Πώς μπορώ να προστατεύσω τον εαυτό μου από την ερπές; Παρακαλώ απαντήστε με απλούς ιατρικούς όρους.,Πώς μπορώ να προστατεύσω τον εαυτό μου από την ερπές; Παρακαλώ απαντήστε με απλούς ιατρικούς όρους.,Πώς μπορώ να προστατεύσω τον εαυτό μου από την ερπές; Παρακαλώ απαντήστε με απλούς ιατρικούς όρους.
ID_TS_Eng_Uga_F97BE2DD,Unsang mga hormone ang nalangkit sa pagkontrol sa siklo sa menstruasyon?,Unsang mga hormone ang nalangkit sa pagkontrol sa siklo sa menstruasyon?,Unsang mga hormone ang nalangkit sa pagkontrol sa siklo sa menstruasyon?
ID_TS_Eng_Uga_C4767556,"Ca femeie, ar trebui să fiu şi eu tratată pentru sifilis? Vă rugăm să răspundeţi în detaliu.","Ca femeie, ar trebui să fiu şi eu tratată pentru sifilis? Vă rugăm să răspundeţi în detaliu.","Ca femeie, ar trebui să fiu şi eu tratată pentru sifilis? Vă rugăm să răspundeţi în detaliu."
ID_TS_Eng_Uga_D1846C39,"Как да се предпазя от трихомониаз? Моля, отговорете подробно.","Как да се предпазя от трихомониаз? Моля, отговорете подробно.","Как да се предпазя от трихомониаз? Моля, отговорете подробно."
ID_TS_Lug_Uga_9F294A8B,¿Qué es lo que ocurre? ¿Qué ocurre con la gente?,¿Qué es lo que ocurre? ¿Qué ocurre con la gente?,¿Qué es lo que ocurre? ¿Qué ocurre con la gente?
ID_TS_Lug_Uga_9D132363,Биби ли е обичала да се сблъска с теб?,Биби ли е обичала да се сблъска с теб?,Биби ли е обичала да се сблъска с теб?
ID_TS_Lug_Uga_ACCB461A,Okuzuulibwamu Akawuka akaleeta Siriimu kitegeeza nti obulamu bwo bujja kuba bumpi?,Okuzuulibwamu Akawuka akaleeta Siriimu kitegeeza nti obulamu bwo bujja kuba bumpi?,Okuzuulibwamu Akawuka akaleeta Siriimu kitegeeza nti obulamu bwo bujja kuba bumpi?
ID_TS_Lug_Uga_A487EEAB,Akawuka ka Kiramidiya akalwaza Ebitundu da'ekyama n'omuyitiro gw'omusulo kategeeza ki?,Akawuka ka Kiramidiya akalwaza Ebitundu da'ekyama n'omuyitiro gw'omusulo kategeeza ki?,Akawuka ka Kiramidiya akalwaza Ebitundu da'ekyama n'omuyitiro gw'omusulo kategeeza ki?
ID_TS_Lug_Uga_8E867F3C,Qu'est-ce que je veux faire si je veux que quelqu'un soit mon ami avec qui je ne veux pas parler ?,Qu'est-ce que je veux faire si je veux que quelqu'un soit mon ami avec qui je ne veux pas parler ?,Qu'est-ce que je veux faire si je veux que quelqu'un soit mon ami avec qui je ne veux pas parler ?
ID_TS_Lug_Uga_06B89231,Wat kan jy doen om 'n mens te oorreed as jy nie wil hê jy moet terugkeer na Sirië nie?,Wat kan jy doen om 'n mens te oorreed as jy nie wil hê jy moet terugkeer na Sirië nie?,Wat kan jy doen om 'n mens te oorreed as jy nie wil hê jy moet terugkeer na Sirië nie?
ID_TS_Lug_Uga_9BE71737,PrEPs nkola ochiesigika okukakasa okutangira Akawuka akaleeta Siriimu?,PrEPs nkola ochiesigika okukakasa okutangira Akawuka akaleeta Siriimu?,PrEPs nkola ochiesigika okukakasa okutangira Akawuka akaleeta Siriimu?
ID_TS_Lug_Uga_EDD877C8,"Bato balobaka ete Akawuka akaleeta Siriimu kasobola obuteeyolekerawo; obubonero bwe bulabika, butera kumala bbanga ki?","Bato balobaka ete Akawuka akaleeta Siriimu kasobola obuteeyolekerawo; obubonero bwe bulabika, butera kumala bbanga ki?","Bato balobaka ete Akawuka akaleeta Siriimu kasobola obuteeyolekerawo; obubonero bwe bulabika, butera kumala bbanga ki?"
ID_TS_Lug_Uga_A867A096,Okukozesa eddagala ly'Akawuka akaleeta Siriimu poate de când obuzibu orice în viața mea?,Okukozesa eddagala ly'Akawuka akaleeta Siriimu poate de când obuzibu orice în viața mea?,Okukozesa eddagala ly'Akawuka akaleeta Siriimu poate de când obuzibu orice în viața mea?
ID_TS_Lug_Uga_D4578AD9,Nsonga ki eziviirako Akawuka kaleeta Siriimu kuongezeka ennyo mu matendekero?,Nsonga ki eziviirako Akawuka kaleeta Siriimu kuongezeka ennyo mu matendekero?,Nsonga ki eziviirako Akawuka kaleeta Siriimu kuongezeka ennyo mu matendekero?
ID_TS_Lug_Uga_B18753E6,Nina kulinda bbanga ki okukeberebwa Akawuka akaleeta Siriimu omulundi ogwokubiri?,Nina kulinda bbanga ki okukeberebwa Akawuka akaleeta Siriimu omulundi ogwokubiri?,Nina kulinda bbanga ki okukeberebwa Akawuka akaleeta Siriimu omulundi ogwokubiri?
ID_TS_Lug_Uga_44777442,Nu-i nimic în neregulă cu ceilalţi oameni care au suferit de boală?,Nu-i nimic în neregulă cu ceilalţi oameni care au suferit de boală?,Nu-i nimic în neregulă cu ceilalţi oameni care au suferit de boală?
ID_TS_Lug_Uga_076979D6,Akawuka antichitate Siriimu katiibwa mai mult decât COVID-19?,Akawuka antichitate Siriimu katiibwa mai mult decât COVID-19?,Akawuka antichitate Siriimu katiibwa mai mult decât COVID-19?
ID_TS_Lug_Uga_2E2FBF77,¿Cuál es la razón por la que tengo que decirles que no han hecho nada en mi vida?,¿Cuál es la razón por la que tengo que decirles que no han hecho nada en mi vida?,¿Cuál es la razón por la que tengo que decirles que no han hecho nada en mi vida?
ID_TS_Lug_Uga_45F50C52,Nsonga ki ezebyobulamu ezirungamya okusalawo ku ddagala ery'okuweweeza Akawuka akaleeta Siriimu/Siriimu?,Nsonga ki ezebyobulamu ezirungamya okusalawo ku ddagala ery'okuweweeza Akawuka akaleeta Siriimu/Siriimu?,Nsonga ki ezebyobulamu ezirungamya okusalawo ku ddagala ery'okuweweeza Akawuka akaleeta Siriimu/Siriimu?
ID_TS_Lug_Uga_B3E4110A,Okukozesa ebirungo ebizzaamu omubiri kiyinza okukendeeza ku mikisa gyokukwatibwa Akawuka akaleeta Siriimu?,Okukozesa ebirungo ebizzaamu omubiri kiyinza okukendeeza ku mikisa gyokukwatibwa Akawuka akaleeta Siriimu?,Okukozesa ebirungo ebizzaamu omubiri kiyinza okukendeeza ku mikisa gyokukwatibwa Akawuka akaleeta Siriimu?
ID_TS_Lug_Uga_C32D4526,¿El chatbot en esalira la sabiduría de la persona azuuliddwamu Akawuka antiqueeta Siriimu sólo que atya okwekebeza?,¿El chatbot en esalira la sabiduría de la persona azuuliddwamu Akawuka antiqueeta Siriimu sólo que atya okwekebeza?,¿El chatbot en esalira la sabiduría de la persona azuuliddwamu Akawuka antiqueeta Siriimu sólo que atya okwekebeza?
ID_TS_Lug_Uga_4F199EC0,Nasengeli te koyebisa muganzi wange nti nnina Akawuka akaleeta Siriimu; nsoki nakoki te kokitandika ntya nini nkoko na ngai na bigere bye na okumuwa essuubi?,Nasengeli te koyebisa muganzi wange nti nnina Akawuka akaleeta Siriimu; nsoki nakoki te kokitandika ntya nini nkoko na ngai na bigere bye na okumuwa essuubi?,Nasengeli te koyebisa muganzi wange nti nnina Akawuka akaleeta Siriimu; nsoki nakoki te kokitandika ntya nini nkoko na ngai na bigere bye na okumuwa essuubi?
ID_TS_Lug_Uga_EBE9E207,"Soki mba ntawaanyizibwa okwennyika oba okweraliikirira, kiki nini nsaanidde okukola?","Soki mba ntawaanyizibwa okwennyika oba okweraliikirira, kiki nini nsaanidde okukola?","Soki mba ntawaanyizibwa okwennyika oba okweraliikirira, kiki nini nsaanidde okukola?"
ID_TS_Lug_Uga_56FEBFB9,Is jy verbaas as jy in die groep ekimu lees wat wil om te praat oor die kwessies van die lewe wat jy wil hê en jou ouers moet wees?,Is jy verbaas as jy in die groep ekimu lees wat wil om te praat oor die kwessies van die lewe wat jy wil hê en jou ouers moet wees?,Is jy verbaas as jy in die groep ekimu lees wat wil om te praat oor die kwessies van die lewe wat jy wil hê en jou ouers moet wees?
ID_TS_Lug_Uga_59DCABD0,Bukodyo ki bwe nsobola okukozesa okwetangira obuwuka obulumba omubiri olw'okunafuyizibwa Akawuka akaleeta Siriimu singa mbeera nkalina?,Bukodyo ki bwe nsobola okukozesa okwetangira obuwuka obulumba omubiri olw'okunafuyizibwa Akawuka akaleeta Siriimu singa mbeera nkalina?,Bukodyo ki bwe nsobola okukozesa okwetangira obuwuka obulumba omubiri olw'okunafuyizibwa Akawuka akaleeta Siriimu singa mbeera nkalina?
ID_TS_Lug_Uga_01902620,Nnyonnyola obubonero bwa Kiramidiya.,Nnyonnyola obubonero bwa Kiramidiya.,Nnyonnyola obubonero bwa Kiramidiya.
ID_TS_Lug_Uga_2E709838,Magezi ki omuntu alina Akawuka il y a longtemps que Siriimu a essayé d'utiliser le jeu pour sauver sa vie ?,Magezi ki omuntu alina Akawuka il y a longtemps que Siriimu a essayé d'utiliser le jeu pour sauver sa vie ?,Magezi ki omuntu alina Akawuka il y a longtemps que Siriimu a essayé d'utiliser le jeu pour sauver sa vie ?
ID_TS_Lug_Uga_DEAF528D,Mpo na nini okweyabiza emikwano nenganda ekoki kozala ekizibu mu kwanganga kosalela ebiragalalagala?,Mpo na nini okweyabiza emikwano nenganda ekoki kozala ekizibu mu kwanganga kosalela ebiragalalagala?,Mpo na nini okweyabiza emikwano nenganda ekoki kozala ekizibu mu kwanganga kosalela ebiragalalagala?
ID_TS_Lug_Uga_24AC2130,Comment est-ce qu'il est possible de t'aider à garder le monde en bonne santé pendant ta vie ?,Comment est-ce qu'il est possible de t'aider à garder le monde en bonne santé pendant ta vie ?,Comment est-ce qu'il est possible de t'aider à garder le monde en bonne santé pendant ta vie ?
ID_TS_Lug_Uga_90FA6B57,Kwa nini amabeere gabawala gatandika okukula mu kiseera kyobuvubuka?,Kwa nini amabeere gabawala gatandika okukula mu kiseera kyobuvubuka?,Kwa nini amabeere gabawala gatandika okukula mu kiseera kyobuvubuka?
ID_TS_Lug_Uga_A847BCE7,"Obusimu obukola ku kukula bukosa butya amagumba, ebinywa nebitundu byomubiri?","Obusimu obukola ku kukula bukosa butya amagumba, ebinywa nebitundu byomubiri?","Obusimu obukola ku kukula bukosa butya amagumba, ebinywa nebitundu byomubiri?"
ID_TS_Lug_Uga_6699CD99,Pourquoi il n'y a pas d'enfants dans le pays ?,Pourquoi il n'y a pas d'enfants dans le pays ?,Pourquoi il n'y a pas d'enfants dans le pays ?
ID_TS_Lug_Uga_11D059B2,Obujjanjabi bwa Kiramidiya butwala bbanga ki?,Obujjanjabi bwa Kiramidiya butwala bbanga ki?,Obujjanjabi bwa Kiramidiya butwala bbanga ki?
ID_TS_Lug_Uga_2451E5A4,Mwana omuwere akoki lolenge nini okukwatibwa Akawuka ka Kiramidiya akalwaza Ebitundu na ekyama n'omuyitiro gw'omusulo?,Mwana omuwere akoki lolenge nini okukwatibwa Akawuka ka Kiramidiya akalwaza Ebitundu na ekyama n'omuyitiro gw'omusulo?,Mwana omuwere akoki lolenge nini okukwatibwa Akawuka ka Kiramidiya akalwaza Ebitundu na ekyama n'omuyitiro gw'omusulo?
ID_TS_Lug_Uga_BDB025FF,¿Cómo puede alguien amanya que está en mi mitendera de que Acauka ha pasado a Siriimu egisooka?,¿Cómo puede alguien amanya que está en mi mitendera de que Acauka ha pasado a Siriimu egisooka?,¿Cómo puede alguien amanya que está en mi mitendera de que Acauka ha pasado a Siriimu egisooka?
ID_TS_Lug_Uga_A2178F84,Nsonga ki ezifuga emikisa gy'okukwatibwa Akawuka akaleeta Siriimu mu mulundi gumu ogw'embeera eteeka omuntu mu katyabaga?,Nsonga ki ezifuga emikisa gy'okukwatibwa Akawuka akaleeta Siriimu mu mulundi gumu ogw'embeera eteeka omuntu mu katyabaga?,Nsonga ki ezifuga emikisa gy'okukwatibwa Akawuka akaleeta Siriimu mu mulundi gumu ogw'embeera eteeka omuntu mu katyabaga?
ID_TS_Lug_Uga_F8C88FAE,Ezali na ekomo na mirundi omuntu gyasobola okukwatibwa Akawuka akaleeta Siriimu?,Ezali na ekomo na mirundi omuntu gyasobola okukwatibwa Akawuka akaleeta Siriimu?,Ezali na ekomo na mirundi omuntu gyasobola okukwatibwa Akawuka akaleeta Siriimu?
ID_TS_Lug_Uga_07D924CE,"Дали Акуука някога е бил в Сириму, когато е започнал да се опознава след като е умрял?","Дали Акуука някога е бил в Сириму, когато е започнал да се опознава след като е умрял?","Дали Акуука някога е бил в Сириму, когато е започнал да се опознава след като е умрял?"
ID_TS_Lug_Uga_177D6E7E,Msaada wa jinsi gani unaweza kumsaidia mtu kuondoa hali ya kukuzuulibwamu Akawuka kaleeta Siriimu?,Msaada wa jinsi gani unaweza kumsaidia mtu kuondoa hali ya kukuzuulibwamu Akawuka kaleeta Siriimu?,Msaada wa jinsi gani unaweza kumsaidia mtu kuondoa hali ya kukuzuulibwamu Akawuka kaleeta Siriimu?
ID_TS_Lug_Uga_BF012E32,Quelqu'un peut-il se sentir ainsi dans sa grand-mère après avoir été victime d'une agression sexuelle ?,Quelqu'un peut-il se sentir ainsi dans sa grand-mère après avoir été victime d'une agression sexuelle ?,Quelqu'un peut-il se sentir ainsi dans sa grand-mère après avoir été victime d'une agression sexuelle ?
ID_TS_Lug_Uga_87CDB6A1,Ce zici de mikwano gyange gimpikiriza okwegatta?,Ce zici de mikwano gyange gimpikiriza okwegatta?,Ce zici de mikwano gyange gimpikiriza okwegatta?
ID_TS_Lug_Uga_3712F2D1,Okwetangira Akawuka akaleeta Siriimu kalina obuzibu bwonna bwe kuleeta?,Okwetangira Akawuka akaleeta Siriimu kalina obuzibu bwonna bwe kuleeta?,Okwetangira Akawuka akaleeta Siriimu kalina obuzibu bwonna bwe kuleeta?
ID_TS_Lug_Uga_604E46CB,Emikisa emeka egya Kkookoolo okusaasaanyizibwa okuyita mu kwegatta?,Emikisa emeka egya Kkookoolo okusaasaanyizibwa okuyita mu kwegatta?,Emikisa emeka egya Kkookoolo okusaasaanyizibwa okuyita mu kwegatta?
ID_TS_Lug_Uga_6B7A2460,Mpo na nini okumalawo siriimu kitwalibwa na okusoomoozebwa okuzibu na mokili mobimba?,Mpo na nini okumalawo siriimu kitwalibwa na okusoomoozebwa okuzibu na mokili mobimba?,Mpo na nini okumalawo siriimu kitwalibwa na okusoomoozebwa okuzibu na mokili mobimba?
ID_TS_Lug_Uga_74222167,¿No hay nada que sepas de si un hombre sabe de lo que se trata?,¿No hay nada que sepas de si un hombre sabe de lo que se trata?,¿No hay nada que sepas de si un hombre sabe de lo que se trata?
ID_TS_Lug_Uga_5744F596,"Je, ni nini kinachoweza kutokeza mabadiliko katika matumizi ya nishati katika maisha yangu katika miaka yangu ya utotoni?","Je, ni nini kinachoweza kutokeza mabadiliko katika matumizi ya nishati katika maisha yangu katika miaka yangu ya utotoni?","Je, ni nini kinachoweza kutokeza mabadiliko katika matumizi ya nishati katika maisha yangu katika miaka yangu ya utotoni?"
ID_TS_Lug_Uga_284BF962,"Ons kan nie in 'n gewone lewe lewe lewe nie, en ons moeders ook nie, nie bekommerd wees oor wat om te weet van my toestand nie?","Ons kan nie in 'n gewone lewe lewe lewe nie, en ons moeders ook nie, nie bekommerd wees oor wat om te weet van my toestand nie?","Ons kan nie in 'n gewone lewe lewe lewe nie, en ons moeders ook nie, nie bekommerd wees oor wat om te weet van my toestand nie?"
ID_TS_Lug_Uga_5EBBCCA5,Kiki ekituuka ku bavubuka abeegatta nabakadde?,Kiki ekituuka ku bavubuka abeegatta nabakadde?,Kiki ekituuka ku bavubuka abeegatta nabakadde?
ID_TS_Lug_Uga_4FC77768,Okukeberebwa Akawuka akaleeta Siriimu kinaayamba ki n'ababeezi bange be nneegatta nabo?,Okukeberebwa Akawuka akaleeta Siriimu kinaayamba ki n'ababeezi bange be nneegatta nabo?,Okukeberebwa Akawuka akaleeta Siriimu kinaayamba ki n'ababeezi bange be nneegatta nabo?
ID_TS_Lug_Uga_B8BA8368,De ce te-ai făcut să fii legat de Kiramidiya?,De ce te-ai făcut să fii legat de Kiramidiya?,De ce te-ai făcut să fii legat de Kiramidiya?
ID_TS_Lug_Uga_530AC1C7,Makubo ki ge nsobola okuyitamu okusaba omubeezi wange okugenda okwekebeza Akawuka akaleeta Siriimu?,Makubo ki ge nsobola okuyitamu okusaba omubeezi wange okugenda okwekebeza Akawuka akaleeta Siriimu?,Makubo ki ge nsobola okuyitamu okusaba omubeezi wange okugenda okwekebeza Akawuka akaleeta Siriimu?
ID_TS_Lug_Uga_C6DEB2F0,Ce s-ar putea întâmpla când am luat-o pe P2?,Ce s-ar putea întâmpla când am luat-o pe P2?,Ce s-ar putea întâmpla când am luat-o pe P2?
ID_TS_Lug_Uga_F10013A7,Por que okubuusabuusa ku nneewulira zomwagalwa kulabika depois lwokwegatta?,Por que okubuusabuusa ku nneewulira zomwagalwa kulabika depois lwokwegatta?,Por que okubuusabuusa ku nneewulira zomwagalwa kulabika depois lwokwegatta?
ID_TS_Lug_Uga_914DCFAE,¿Ocupó por qué los asuntos de la familia se les robaron y no se les dio a conocer más tarde por qué?,¿Ocupó por qué los asuntos de la familia se les robaron y no se les dio a conocer más tarde por qué?,¿Ocupó por qué los asuntos de la familia se les robaron y no se les dio a conocer más tarde por qué?
ID_TS_Lug_Uga_98A21F1C,N'est-il pas possible de parler de ses parents parce qu'ils se sont rendus coupables d'une maladie de l'Ekikaba ?,N'est-il pas possible de parler de ses parents parce qu'ils se sont rendus coupables d'une maladie de l'Ekikaba ?,N'est-il pas possible de parler de ses parents parce qu'ils se sont rendus coupables d'une maladie de l'Ekikaba ?
ID_TS_Lug_Uga_15BFBE97,Δεν μπορούμε να αποκτήσουμε Kiramidiya singa ngabana ebyokwewunda mu bwenyi nάνθρωπος amulina;,Δεν μπορούμε να αποκτήσουμε Kiramidiya singa ngabana ebyokwewunda mu bwenyi nάνθρωπος amulina;,Δεν μπορούμε να αποκτήσουμε Kiramidiya singa ngabana ebyokwewunda mu bwenyi nάνθρωπος amulina;
ID_TS_Lug_Uga_E222B6A6,"Какво е това, което трябва да се направи, за да изглежда, че човекът не може да го направи?","Какво е това, което трябва да се направи, за да изглежда, че човекът не може да го направи?","Какво е това, което трябва да се направи, за да изглежда, че човекът не може да го направи?"
ID_TS_Lug_Uga_0D77C5A0,Kikubirizibwa okuyonsa ngolina Akawuka akaleeta Siriimu?,Kikubirizibwa okuyonsa ngolina Akawuka akaleeta Siriimu?,Kikubirizibwa okuyonsa ngolina Akawuka akaleeta Siriimu?
ID_TS_Lug_Uga_27D415B6,"Si quelqu'un veut se faire tuer dans sa région par l'ékyyama après l'ennaku trois jours après le mariage, montre-t-il qu'il n'y a pas d'Akawuka ancienne et qu'elle est malade d'Ekikaba ?","Si quelqu'un veut se faire tuer dans sa région par l'ékyyama après l'ennaku trois jours après le mariage, montre-t-il qu'il n'y a pas d'Akawuka ancienne et qu'elle est malade d'Ekikaba ?","Si quelqu'un veut se faire tuer dans sa région par l'ékyyama après l'ennaku trois jours après le mariage, montre-t-il qu'il n'y a pas d'Akawuka ancienne et qu'elle est malade d'Ekikaba ?"
ID_TS_Lug_Uga_284C03D2,Mpulira obulumi na nneegatta; nini ekoki kozala na nini kivaako obulumi buno?,Mpulira obulumi na nneegatta; nini ekoki kozala na nini kivaako obulumi buno?,Mpulira obulumi na nneegatta; nini ekoki kozala na nini kivaako obulumi buno?
ID_TS_Lug_Uga_C122B5B3,¿Qué ekibaawo singa omulenzi omuto yeenyigira mu kwegatta n'omukazi omukulu?,¿Qué ekibaawo singa omulenzi omuto yeenyigira mu kwegatta n'omukazi omukulu?,¿Qué ekibaawo singa omulenzi omuto yeenyigira mu kwegatta n'omukazi omukulu?
ID_TS_Lug_Uga_9E2AA4AC,Okugejja kusuubirwa baadaye lw'okutandika enkola eweweeza ku Kawuka kaleeta Siriimu eya ART?,Okugejja kusuubirwa baadaye lw'okutandika enkola eweweeza ku Kawuka kaleeta Siriimu eya ART?,Okugejja kusuubirwa baadaye lw'okutandika enkola eweweeza ku Kawuka kaleeta Siriimu eya ART?
ID_TS_Lug_Uga_0CBD3C03,¿Cómo puede ayudar a una persona a sobrevivir a la muerte?,¿Cómo puede ayudar a una persona a sobrevivir a la muerte?,¿Cómo puede ayudar a una persona a sobrevivir a la muerte?
ID_TS_Lug_Uga_AC8936BC,Okulwawo ennyo okwegatta kinafuya obusobozi bw'omwami okuyima oba okulwawo ng'ayimye?,Okulwawo ennyo okwegatta kinafuya obusobozi bw'omwami okuyima oba okulwawo ng'ayimye?,Okulwawo ennyo okwegatta kinafuya obusobozi bw'omwami okuyima oba okulwawo ng'ayimye?
ID_TS_Lug_Uga_14E286E5,"Може ли да се справиш добре с това, което ти се случва?","Може ли да се справиш добре с това, което ти се случва?","Може ли да се справиш добре с това, което ти се случва?"
ID_TS_Lug_Uga_45A88829,Как ще се справиш с категорията?,Как ще се справиш с категорията?,Как ще се справиш с категорията?
ID_TS_Lug_Uga_716FDA0A,Est-ce qu'il y a une maladie qui ne peut pas être connue chez les gens ?,Est-ce qu'il y a une maladie qui ne peut pas être connue chez les gens ?,Est-ce qu'il y a une maladie qui ne peut pas être connue chez les gens ?
ID_TS_Lug_Uga_A974D079,Ebiva mu kukebera Akawuka akaleeta Siriimu binaafuluma mu bwangu ki?,Ebiva mu kukebera Akawuka akaleeta Siriimu binaafuluma mu bwangu ki?,Ebiva mu kukebera Akawuka akaleeta Siriimu binaafuluma mu bwangu ki?
ID_TS_Lug_Uga_6C8C3B6A,Sommige mense sê dat ek in 'n paar dae of 'n maand in die swangerskap is; is dit waar?,Sommige mense sê dat ek in 'n paar dae of 'n maand in die swangerskap is; is dit waar?,Sommige mense sê dat ek in 'n paar dae of 'n maand in die swangerskap is; is dit waar?
ID_TS_Lug_Uga_7C54535F,Nkola za kwegatta ki ezisinga obulungi mu kwetangira Enziku?,Nkola za kwegatta ki ezisinga obulungi mu kwetangira Enziku?,Nkola za kwegatta ki ezisinga obulungi mu kwetangira Enziku?
ID_TS_Lug_Uga_9B69554D,"Cine nu vrea să fie în Katyabaga k'okukwatibwa Akawuka akaleeta Siriimu, ku baamu n'abakyala?","Cine nu vrea să fie în Katyabaga k'okukwatibwa Akawuka akaleeta Siriimu, ku baamu n'abakyala?","Cine nu vrea să fie în Katyabaga k'okukwatibwa Akawuka akaleeta Siriimu, ku baamu n'abakyala?"
ID_TS_Lug_Uga_7129CEC7,Okumira eddagala eriweweeza ku kawuka ka Siriimu kitegeeza nti omuntu tasobola kusiiga munne kawuka wa Siriimu?,Okumira eddagala eriweweeza ku kawuka ka Siriimu kitegeeza nti omuntu tasobola kusiiga munne kawuka wa Siriimu?,Okumira eddagala eriweweeza ku kawuka ka Siriimu kitegeeza nti omuntu tasobola kusiiga munne kawuka wa Siriimu?
ID_TS_Lug_Uga_6A07F213,Nsobola ntya kosalisa moninga na ngai aloba ete akoki kobota te to kobota maladi bw'Ekikaba?,Nsobola ntya kosalisa moninga na ngai aloba ete akoki kobota te to kobota maladi bw'Ekikaba?,Nsobola ntya kosalisa moninga na ngai aloba ete akoki kobota te to kobota maladi bw'Ekikaba?
